"ENSG00000001630",170.968790680153,630.18432614125,911.123090464553,771.887649800701,1380.91922016543,2109.42183487382,1566.78587500111,3144.14544088808,434.657486733783,1310.65721546632,1151.13128901609,1626.97981097777
"ENSG00000001631",73.8152440600432,154.282927290076,116.463677103682,115.79273018614,183.658971492711,354.963156294305,108.209060592822,359.192554790048,115.960610313094,133.867769507071,113.822937487381,200.038639146396
"ENSG00000002016",51.7712956464036,29.1370438561493,29.6313833773491,52,46.1821049538786,74,28,149.601081224058,67,47.2464746470109,43.7915551852432,87.1932866200436
"ENSG00000002079",0,0,0,0,0,0,0,0,1,0,0,0
"ENSG00000002330",113,52.382748950637,154.277827318,123.49104726718,125.502575619476,230.526679904609,126,276.921550684931,153.174352498616,97,230,341.46370052035
"ENSG00000002549",1042,6988.91774966668,2244.95483972317,2033.96079836038,2888.92212647443,17293.8055187157,2838.98485432338,11814.895064705,1704,8573.89874980978,2947.97140308415,5279.96223923949
"ENSG00000002586",556,337,687.5,699.5,601.5,917,653,2420,526,476.5,871,1363
"ENSG00000002586_PAR_Y",556,337,687.5,699.5,601.5,917,653,2420,526,476.5,871,1363
"ENSG00000002587",201.078659006275,60.1048706486906,153,247.580075819043,177.551718101141,334.706091757152,132.237023704981,1305.70704264947,129.005308933589,43.1812656210909,94.2205024292912,155.696508610982
"ENSG00000002726",28,24,4,1,116,50.4629975215647,6,7.23877700869933,23,22,5.00348542396761,6.0359457627116
"ENSG00000002745",0,2,6,4,2,6,0,4,1,0,1,1
"ENSG00000002746",0,0,0,0,1.02404489196014,1.07113609601076,0,0,2.55683936649473,2.035515104169,1.91956441921982,0
"ENSG00000002822",282,120,238,340,319,300,209,683,459,188.953621428996,348.96068166073,445.947184832085
"ENSG00000002834",2615.22543895541,1527.9557783784,1644.33217790447,2067.90688718771,7011.42945248798,5473.58079736134,2563.65828355133,9167.37417006705,5173.37605082145,2432.37640524968,3470.97324099707,4673.55962290954
"ENSG00000002919",211,582.033254227487,300,249.008776043003,362,1390.37587562955,272,914.283087492087,433,3419.10427866394,440,604
"ENSG00000002933",186.499972886615,568.677358329074,2019,2806.28734443314,257.588574880577,2477.09067735594,1985.72989588347,7307.60722865473,58,289,2406,4406.40263003395
"ENSG00000003056",3638.48452225472,2070.88837015347,4761.07527560025,4559.95740813815,7160.7328710559,6827.19609360488,4700.956807925,15604.0080527078,5816.25876441899,2650.31241658266,7266.54388947302,10117.7929209477
"ENSG00000003096",0,0,11,4,3,1,5,2,1,1,6,4
"ENSG00000003137",0,0,0,0,0,1,0,0,1,0,0,0
"ENSG00000003147",31,25.2607191075871,29.188789616396,30.6709975413492,87.3465654719598,99.5712814858876,54,158.545867297019,59.1147283801806,38,61.0685158015589,64.8971316849011
"ENSG00000003249",0,0,3,1,1,1,0,7.00059881042564,0,1,0,3.05236413530339
"ENSG00000003393",79,102,209.037793853165,259.718979085152,218.004632597523,322.124647255847,231.063412350795,666.631501442135,168.087330858865,110.031329253343,249.492107528163,348.936171940429
"ENSG00000003400",125.903179376207,328.119379435529,244.221110399192,176.290842860667,179.816219338872,558.001833200271,224.98045709135,370.917747284792,246.211431614619,546.348907881907,234.631679348193,302.857374306966
"ENSG00000003402",718.402119275241,6992.27558928348,985.782048116793,1546.39839411198,2123.30348781026,13577.8230743245,1047.16147205937,7545.11674556509,1532.21143199387,11727.3050998408,1479.31057988918,3917.9370836776
"ENSG00000003436",46.4796283565009,87.6063705210517,112.719690658847,100.68042139645,134.970151849571,215.518950020246,150.568285544377,379.674646669811,72.2480981057149,143.532145014866,204.093839763324,376.224471777332
"ENSG00000003509",60.3236377128093,74.3901856743552,104.880853112071,82.104809290457,119.530562087537,150.635749205961,74.5088881091543,191.31143427002,115.460043800373,102.635045922273,115.016617767737,185.097299238369
"ENSG00000003756",492.658712161586,761.47765165802,669.762742690639,712.915959139106,821.141349700486,1699.41164352269,558.763099334254,1975.09555764313,903.135677352298,983.944180431577,654.47073457086,1228.3008658785
"ENSG00000003987",11,6,16.9404068353778,15.556543254291,23.0993403569162,29.752771219143,10.3551761287787,29.9864653458152,17.2305238210388,17,9.72299467808241,16.4883525581333
"ENSG00000003989",18,175,2.00009457019739,1,46,275,22,38,49,416,5,18
"ENSG00000004059",460,289,506,593,446.323147244745,694.387439965718,479,1516.53363739722,877,620.861784878656,878.701858559921,1187.55715804074
"ENSG00000004139",26.6320339328442,214.130910678437,48.1926243851387,86.1341077516819,39.7299005352033,611.065915630505,50.4470293683463,194.574741235724,35.9082487735451,256.643477969305,63.1754703865156,109.690856728157
"ENSG00000004142",332,255,381,460,516,789,431,1276,610,401,671,851
"ENSG00000004399",1665,570,2283,4019,4025,4123,3174,13127.8956717222,3846,571,4391,7701
"ENSG00000004455",537,1041.91970141694,703.938548873149,692.980918273881,638.750597448093,2332.15616524214,746.919938143696,2697.71105637509,925,1487.97169438299,767,1125.99472083892
"ENSG00000004468",13,1158,38.0652227265522,314.09587648907,35,1239.40514963566,25.0469772190151,1698.11076921401,40,3959.8412599985,49.2325983923885,848.625659200601
"ENSG00000004478",406,169.169453278122,588.009719902956,670,524.20836625779,524,547.686194728083,2369.36212170694,656.784751188493,173.948265429107,779,1401
"ENSG00000004487",310,221,294,333,473,560,267,833,535,303,397,648
"ENSG00000004534",363,384.042469609592,501.28480034516,549,669.019291605897,882.646947413343,530.040307617645,1518.36212216798,767.002890592791,791.044733605397,659.346892404116,1138.11571228654
"ENSG00000004660",81,3,141.006476242286,111.002677845334,137.114724747751,28.0059438112525,109.005226435812,191.042129797685,179,6,234.01638124248,247.03136472288
"ENSG00000004700",259.245852753653,403.161338371244,465.646351671141,334.935876147788,670.686506183541,806.919895470952,464.857024262901,1580.91851311621,336.592323684153,209.165423709443,249.482734566742,366.919407213423
"ENSG00000004766",155.418210021313,171,246.172065149271,196.572153736153,352.773883467668,452.23913637823,306.045255635088,841.001954528769,277.647591792346,202.007822420159,286.013231810533,483.703240164988
"ENSG00000004777",11,6,23,33.8643014334114,32,53,23,95.7008928084609,33,8,33.9294620869819,59
"ENSG00000004779",250,137,264,225,350,415,292,768,408,184,466,545
"ENSG00000004799",15,5,1,0,14,5,1,2,32,4,5,1
"ENSG00000004809",24,20,4,14,74,107,18,55,12,19,13,26
"ENSG00000004838",6.4131455399061,0,2,5.7367489146943,4.04775262701022,4.01054622651008,0,7.87825719449935,5.30518872841066,1.04676803393439,1.01730524465233,11.0163063551576
"ENSG00000004846",2,2.00955173125744,26.380041760149,8.15456894506443,4.04302077837844,2.22087367940193,24.024873624718,30.5032757965169,2,1.01890850221983,47,26.9799160098441
"ENSG00000004848",0,0,0,1,0,0,0,0,0,1,0,0
"ENSG00000004864",105,76,204,198,337,177,259,648,220,76,241,298
"ENSG00000004866",202.73161217082,210.190712452495,226.964535618561,171.593568192229,491.608373729322,616.138891782394,234.617305505674,700.598613161989,308.148995999231,223.712931170215,345.39178117672,383.831857314239
"ENSG00000004897",260.651248855883,404.451588343969,602.931066248304,501,618,888,563,1773.84300630528,489.928505777507,578.908124916716,574.89180235278,819.932101796983
"ENSG00000004939",1,6.11373927751955,2.04794748991963,5.09578503492933,3.0590168802293,16.0245545461818,1.05037219800289,9.51884871750488,5.39511129286499,5.23648310251696,4.27934737594558,7.60043552329445
"ENSG00000004948",0,0,9,8,3,0,10,9,2,0,6,4
"ENSG00000004961",185,76,140,129,320,200,160,484,297,104,236,251
"ENSG00000004975",152,145,255,370,225,434.009440591149,376,840,279,260,421,597
"ENSG00000005001",5,2,0,0,10,33,2,4,1,5,1,2
"ENSG00000005007",424,623,380,498,839,1626,486,1537,793,846,605,870
"ENSG00000005020",388.183033539961,185.091245424217,836,693.966417335272,1321.55723393728,574.126107523163,982.041966022439,2566.50813592411,940,197.937552594704,1019.99342904946,1354.97293262346
"ENSG00000005022",1802.95812716729,389,1871.88853244268,1658,2965.92636607285,1359.22965518532,2099.7094623031,3659.10715849244,3029.86322128794,450.951150582869,3272.6860450916,3627.69545735394
"ENSG00000005059",65.7510427222429,65,166,167,83,108,127,472,62,93,175,228
"ENSG00000005073",0,0,0,0,0,0,0,0,0,0,1,0
"ENSG00000005075",216.290371078806,92.1931501734071,152.111986210519,166.046020355533,214.25497897404,275.803292773313,162.692447271255,318.861655819142,340.980904073747,217.26096777571,278.645412106089,308.199576693898
"ENSG00000005100",62,83.1145287072286,84.2198152518123,120.013121678191,158.116610480031,232.274767306491,80.0811451829278,414.266260133309,194.26784890669,78.1391464945674,112,231.700331714513
"ENSG00000005102",0,1,2,0,2,2,0,0,0,0,0,0
"ENSG00000005108",0,5,1,1,3,3,0,0,0,9,0,0
"ENSG00000005156",66.9381927803986,145.022505687018,114.308183166154,99.0165420585022,236.202749134652,291.98199056179,100.435768905859,461.540071361295,144.52047796094,188.157629317506,129.457004222281,245.660002993723
"ENSG00000005175",175.103625997183,428,192.000879369675,161.001927367376,382.009972747358,826.724099155168,210.119452324313,634.137256024457,309,729,237.216010094058,322.002311798358
"ENSG00000005187",13.2317190326864,11.4770141195882,5.9662213567349,12.9583752400956,19.8678049476636,12.5983206537827,8,19.357532142578,45.217173731931,24,22.770839253682,15.2694562171375
"ENSG00000005189",9,6,10,15,30.615305133303,68,18,114.00271943167,16,17,7,46
"ENSG00000005194",223,190,214,206,276,450,202,657,355,305,323,447
"ENSG00000005206",161.154797311626,111.098377728983,151,317.793288861253,199.395311646107,338.296616837599,154.080650049422,640.273403752839,292.895328085596,94.8894211296657,242.058274453418,412.006797893177
"ENSG00000005238",475,388,405,482,1106,1053,517,1628,812,513,813,1045
"ENSG00000005243",13,21,24,23,5,22,16,58,9,10,17,22
"ENSG00000005249",16,238,132,86,132,949,269,1056,68,164,75,94
"ENSG00000005302",207,306,286.933255767479,308.968455809251,233.203224132781,472.906471638229,234.974118274314,806.925858700351,482,363,331,540
"ENSG00000005339",280.000179564011,709.008617256285,382.004233890739,545.001221767179,738.344204462093,1462.65657326813,406.262755332217,1582.20064872172,879.002855461429,1272.25360708185,486.023967493222,868.453605286436
"ENSG00000005379",39,14,35,66.0013894988381,47.1069903696118,110.029221446513,32,239.007176081104,19,12,47.0018574961035,112.999999998417
"ENSG00000005381",10,2,22,46,25,10,32,39,33,5,43,34
"ENSG00000005421",0,0,0,0,0,0,0,0,0,1.00033627500171,0,0
"ENSG00000005436",44,52.8650940124514,80.1124200283441,91.2456527551016,99.0764206987363,122.005688208647,78.7946222907551,222.570836670322,91.5749322018919,38.7796339237969,84.5480202946536,150.06436085018
"ENSG00000005448",21,28,20.0038989931782,18.1709520782156,15,64.0198043827402,8.12615646982875,72.8236570441164,63.2485687862478,39.1211785955664,24,26
"ENSG00000005469",33,38,88,65.2938662331178,93,79,95,236,67,30,102,129
"ENSG00000005471",18.8018895265107,15,8,11,62.8263686072104,19,7,26.9417044275538,15,8,15,21.5696246858152
"ENSG00000005483",239.752469646344,682.922831065185,400.535089287263,484.668062672939,657.616455306189,1202.12830873664,382.568571080233,1746.84351744276,635.722304336888,565.710607874045,388.626763497062,839.215264183556
"ENSG00000005486",566,251,698,1019,281,443,575,2279,1056,466,1423,3796
"ENSG00000005513",90,14,0,0,68,28,3,7,142,8,10,8
"ENSG00000005700",320.796884321896,722.034698243167,478.99438203459,412.84386610119,1280.17977998449,1550.07096119893,550.102295602034,2388.94382237441,683.052141446409,973.104222184363,584.616288265009,904.129468165469
"ENSG00000005801",79,65.1376999989389,84,60.1463346497113,182.710441615378,184.148906160629,96,338.403824796623,195.592238048505,83.4100815744969,125.675523127801,162.317963534711
"ENSG00000005810",207.948823888565,900.295050320971,437.258282516155,542.592083858205,975.852784480779,1792.08993284699,508.776208930322,1743.74759971818,811.586560114234,741.215523127085,433.567434125061,837.727434158499
"ENSG00000005812",254.027076018679,502.258811722353,297.070032334119,235.960157848055,617.302980606243,1300.28705613444,291.496584536104,1198.60077755086,468.432696196337,629.874652205147,371.633955433919,504.87255858904
"ENSG00000005844",771.71168078431,549.364198026014,266.379095032798,465.57091065801,766.076272241554,1070.28966634288,188.395320210581,989.607304904931,1468.67906910043,544.677114252628,337.251953136389,568.964182684582
"ENSG00000005882",92,50.4222798449534,78.3359550181771,93,210.805691315554,170,86,219,229,32,186,212
"ENSG00000005884",671.089737524586,135.623562918037,70.069700465565,46.0895274956202,1462.91419462753,132.427027818728,275.007646072512,533.816240046144,1220.57971536464,209.065058949707,380.204314611851,340.668064516092
"ENSG00000005889",93.1860631863807,264.4512583037,142,158.441178352007,215.207764970807,451.642486427859,163.375358298526,563.975669201992,292.399464644343,362,241.278344044502,433.210618748777
"ENSG00000005893",1463.46063115585,2227.89307275001,3004.73089023734,2807.2204734572,3054.88579544176,5287.56428784325,3053.96171509981,9411.37293011726,2643.60786607754,3663.2472961304,3847.77499347945,6216.95753895871
"ENSG00000005961",7,2,3,8.32787438035581,7,8,1,12.1921130083125,9.77362406998531,0,8.36213983124616,7.17380180003684
"ENSG00000005981",2,4.10841928891827,3,3,8.26533209280005,2,0,10,5.02067681793623,8,5,8
"ENSG00000006007",614,387.848880280005,672.999982305505,617,702.963854353028,965.94567636984,645,1398.85436413926,1117.15012862324,599.990114723309,1044,1545.89495583827
"ENSG00000006015",362.05572149166,130.045084045945,228.985168883464,332.224740503318,310.874232898141,481.02547131401,256.034841796708,603.153744096172,643.148864823556,213.234379686177,581.383573178566,657.089783697329
"ENSG00000006016",4.35048803354669,3.71564079514572,1.74666073955751,14.3607956704744,6.9113407896595,6.46396918379949,9.53102638182365,21.1529739173853,7.87407901792271,9.42816406230796,5.66745290029213,20.8902019765538
"ENSG00000006025",50,39,44,79,135,79,47,142,109,31,79,128
"ENSG00000006042",1,3.13941347934515,1.08981978422657,0,0,4.49731995262994,1,6.13797981588892,1,2.07581302056301,1.04236606292127,3.07562405449036
"ENSG00000006047",0,0,1,1,0,0,0,0,0,0,0,0
"ENSG00000006062",322.89275146319,1144.22503871268,184.547465735476,262.859713477442,351.323262588957,1767.14916127659,134.734084447053,540.915932645302,586.535403243617,2529.03135421581,299.204816875039,496.794708094173
"ENSG00000006116",0,0,0,0,0,0,0,0,1,0,1,0
"ENSG00000006118",18.0136877223068,89.039505599301,11,40.0131921496504,75.0240846335921,225.834349599692,17,490.431465686976,35.0485464458046,131.13300102527,30.0000027511328,159.251470593658
"ENSG00000006125",629,1138,957,1048,1125,2321,1017,3337.52564150241,1337.85802795315,2008.81637259044,1306,1879.82586144569
"ENSG00000006194",198,143.028440506078,169.924279912182,153.551909794131,302.015549089847,348.520110683039,154.383499583789,519.30778806627,373.986683591069,187.097858006413,229.229529791062,310.665964340981
"ENSG00000006210",15.064281452959,34,0,2.20832799804713,10.0016385167297,47.191349913364,4.00979438022783,9.28234789236087,26,66.0027916600174,0,2.20102466233541
"ENSG00000006282",282,164,158,259,609,638,200,797,745,274,601,999
"ENSG00000006283",9,4.04990796169297,5,4,7.02497512423093,15.5299302245927,2,9.54973381899692,7,9.29335687007872,6,18.5043858144881
"ENSG00000006327",126,20,61,84,274,124,128,420,89,12,215,222
"ENSG00000006377",0,0,0,0,2,1,0,5,1,0,4.74284734509382,1
"ENSG00000006432",6.11514375046081,12.0296394050551,13.0091534143537,15.0060999743996,30.0549284982439,22.060721884982,12.0039206928921,42.1027698001643,7.02890496378983,5.01909069141945,9.0486966212061,13.0291396156765
"ENSG00000006451",294,228,622,506,396,456,413,1459,460,678,922,1288
"ENSG00000006453",4.00935337691553,11.3992903566782,20.4789058698287,13.4513629774904,13.6036907384219,31.3118669851521,26.064742842686,100.810458362122,15.2549846514772,54.4529255008144,17.5651794221595,41.6642458904479
"ENSG00000006459",285,537,400,530,763,1621,596,2794,907,430,482,999
"ENSG00000006468",1,0,0,1,1,0,0,0,2,0,0,0
"ENSG00000006530",101.684180250143,113.715258276533,148.189285478119,161.015145809943,148.87710168157,227.851167469281,113,582.198332444729,177.771514561184,185.564734144563,162.77374547678,306.709454298967
"ENSG00000006534",404.806554966247,254.698712390497,408.050716793334,759.915300739354,812.744105803992,925.763626605971,489.884994247089,1950.52202134902,666.305303926997,347.524230638389,770.090735009926,1243.87439778463
"ENSG00000006555",8,15.0109251708728,9.00843762270032,15.0785328125916,12.0640292716095,15.3316664444879,9.03233625619358,22.0124493818643,7.00367495612703,20.116793375213,6.02098132642535,17.7932686347346
"ENSG00000006576",250,183.084357172369,379,300,501.257461785286,445.140906110121,339,952.292888537119,443.005881342139,147.009040707158,291,461
"ENSG00000006606",181,12,1813,1260,72,13,759,1783,408,33,1357,2685
"ENSG00000006607",109.956721053651,312.734758850911,105.979632305434,148.91679335406,260.14523832326,743.064654331555,114.737948082749,479.602185942007,283.496721240669,546.01440364016,185.166844741585,267.138228326934
"ENSG00000006625",337.074566918039,129,342.640866802855,209.558918560397,583.996343874466,509.662833364954,455.587128110592,779.898533885059,461.07947135168,94.7688120673758,490.085919901149,567.02837009894
"ENSG00000006634",91.9417762756959,50.507238691385,94.1023398868355,56.6221671948369,146.812572039223,153.130421103722,101.810093653695,281.212599218845,144.096370195952,80,160.226548661974,207.923457420946
"ENSG00000006638",1.26406118935665,6,3.00424534683439,2.31353384998536,6.88052400249412,8.12063354015791,1,14.5327960062143,2.133125590865,4,5.24600504940818,1.0000552541113
"ENSG00000006652",148,491,146.203614729721,180,212,786.004829557914,121,528.39275551838,285,1935.19561295269,252.831030004471,467.371111434168
"ENSG00000006659",0,0,0,1,0,3,0,1,2.23377804028205,2,0,0
"ENSG00000006695",75,66,65,78,172.71776168492,200,80.8597178683386,342,139,81.9734672185884,124,169.583853922396
"ENSG00000006704",88.1125202893541,48.2653113465013,95.9209416980259,82.063013441119,152.721251239562,134.248640717716,90.1752867959833,245.546253307003,121.432943914627,47.7633304880869,126.835246948498,196.157612663802
"ENSG00000006712",208,271,274,271,201,565,211,714,316,756,430,514
"ENSG00000006715",360.779379024702,520.80642220888,768.104021292663,657.436961228603,1106.93736021824,1138.04499385235,800.448400770745,2239.69640052505,832.139546771568,743.809293142362,988.604520015918,1429.98633837078
"ENSG00000006740",2,3,2,3.15650156442254,9,4.00095331551096,2,11.2419835693205,4.00305141153986,3.06788381671431,1.02881299265995,9.01881684973162
"ENSG00000006744",300,208,332.776398717362,365,488.706280401486,639.644037777904,360.518288820112,1069.48408434468,442.44818529453,251.775259858962,501.575829419673,758.829847307151
"ENSG00000006747",36.0804953433161,114.924138248763,46.9790041629741,30.6571382242757,175.302630348844,190.200317916553,163.001536776061,490.61616081896,28.6917138331124,305.912922343928,103.943909584687,154.757350635377
"ENSG00000006756",113.457611052859,219.699147405201,175.899242770048,267.999999965543,244.77128714511,503.301984608387,154.341591531163,830.852638249341,297.641709294464,340.08952346047,324.743042672839,626.192054597357
"ENSG00000006757",46,19,27.8327826470194,43,57.2042439959997,59.9105007006609,44,107.336406691927,74.1554820200583,31.3573857393071,89.2755929145237,110.742585781428
"ENSG00000006831",327,478,558,544,685,919,543,1529,702,864,667,859
"ENSG00000006837",10.2179395096316,36.7785224250197,17.3586898039824,13.904245754823,11.1383287664957,34.3961951352641,16.4983569211568,43.8270003004223,17.0498313845867,21.1880164826558,19.7422365857401,23.9931736775499
"ENSG00000007001",0,0,0,0,0,1,0,1,0,0,2,1
"ENSG00000007038",18,10,0,4,141,88,17,35,12,2,6,3
"ENSG00000007047",110.145623127463,121.880187523409,98.7738789691572,139,114.314549899128,221.89491979514,88,334.931708970017,174,241.759646770378,154,337
"ENSG00000007062",1,0,1,1,2,4,1,5,2,0,0,2
"ENSG00000007080",180.055327446079,93.0001842811619,130,176,166.249694902661,209.083886631745,132,456.45299048092,298,226.108660816662,347.044227196031,344.091393461926
"ENSG00000007129",19,5,49,42,22,23,33.8148550606406,68,18,2,37,37
"ENSG00000007168",544.466011170287,846,810,845,1111.04485031488,1768.96008446709,800.777343218082,3100.76284337586,1124,1146,1012.37925243592,1483.34615867389
"ENSG00000007171",0,0,0,0,0,1,0,1,0,0,0,0
"ENSG00000007174",2.59807466134415,0,2.49820448239694,1.03889981971505,1.08014198770793,2.00130292898829,0,9.35586287284455,1.1174898156323,2.16122054686138,1.01066589262775,1.29882002907947
"ENSG00000007202",2823.49005842131,2126.0913054333,1744.57806080818,2221.93379892761,10735.4558664743,6400.60236169879,2924.90810366344,9538.860507544,7090.36627143698,2024.46888723802,3153.67413006822,4559.60033218557
"ENSG00000007237",551.137066699714,242.770538951731,695.288658567482,654.103348391576,1504.77071369661,1071.38445314613,1094.894379461,1892.39148071848,1202.27777952934,142.852183932474,1108.04227325956,961.698340176105
"ENSG00000007255",117,58,76,110,151,199,94,171,205,83,148,200
"ENSG00000007264",1187,99.5416331496049,216,230.000205914192,1604.64030028426,663.3891476434,421.001783200718,946.000864481818,1523.64320435924,57,866.912851022609,640
"ENSG00000007312",277,197,492,657,136,222,202,848,160,197,491,824
"ENSG00000007314",7,5,16,15,5,4,7,18,4,1,14,9
"ENSG00000007341",48.5378865423992,40.4682200195783,44.3936909638684,69.2015188322307,72.1138742650494,110.236746735496,37.9935055601359,187.262699831234,80.8817410901851,75.2408048359166,68.0770658256003,131.275126375139
"ENSG00000007350",0,0,1,0,1,0,0,0,0,0,1,2
"ENSG00000007372",0,4.00012231666367,1.00011770508899,1.0011537755215,7.0007528138152,1.0066072747683,4.01545532475265,4.05323087620162,0,0.670520780291692,0,2.02687619944633
"ENSG00000007376",128,61,92,108.743834279566,148.970441930449,162.623257181803,124,280.947887128175,239.965328800407,92.9580086832687,166,209
"ENSG00000007384",70,17,5,6,161,97,16,101,97,44,31,51
"ENSG00000007392",184.745029824259,210.32724215213,282.693813467398,269.812063793842,273.968859477792,478.397321930116,190.088273718979,557.530316620772,291.697697608065,382.586316885339,329.031861355703,505.715998264056
"ENSG00000007402",1,3,8,8,5.29132829413233,5,9,8,2,1,5,7.19461556562349
"ENSG00000007516",5.02757848852067,1,5.07993774867319,9.24706576527059,3.04684072434716,4.02022972926671,4,12.2728356971855,3.05038531345755,4.21375065652889,14.3692385752689,9.29157856450976
"ENSG00000007520",142.972421511479,96,100.920062251327,161.752934234729,114.953159275653,327.979770270733,119,355.727164302815,235.949614686542,223.786249343471,268.630761424731,343.70842143549
"ENSG00000007541",179.088234483274,81.8775623152356,172.83476739752,305.894797827055,209.067419513522,255.213023866656,199.769010497202,597.725207324642,373.01736801682,110.000949970118,368.033857942418,516.803135404166
"ENSG00000007545",110.043387417843,255.286098032309,94.3632509253029,188.102318621204,236.392057089951,736.723778206857,128.004598347584,654.678102187598,268.378787110454,343.765482484105,168.860873992835,360.454358471259
"ENSG00000007866",0,0,3,0,3,3,9,16,0,0,0,7
"ENSG00000007923",245,222.231843427794,249,276,490.12066846427,563.781382557178,371.584581303925,1091.74632275153,470.637048108661,219.226941121089,427,559.605228194324
"ENSG00000007933",1.01120929035305,0,1.01545101469101,2.11244981993118,1.12729035219161,4.36140328571277,0,1.01781465444872,0,0,0,1.00216121730571
"ENSG00000007944",160,191,124,131,190,311,55,282,428,501,210,323
"ENSG00000007952",1,0,1,0,1,1,1,3,3,0,2,1
"ENSG00000007968",11.0426867777249,1.00043560503892,6.00125785717796,5.02898409006349,26.0195908977359,2.05295161042838,4.25744406598781,14.5358404216278,49.2521582851413,2.00238083047645,8.01692286719543,17.0271441235128
"ENSG00000008018",524,479,679,635,694,1046,547,1908,863,924,1066,1473
"ENSG00000008056",1,5,4,5,3,6,4,19,16,4,5,14
"ENSG00000008083",203,128,182,219,608,321,227,604,406,249,288,451
"ENSG00000008086",17.4347989954839,58.290258276794,59.3960761487402,50.7269386066871,91.0599383290139,142.545014657162,42.3620650410492,160.776892386815,64.4047919008902,112.801289249791,59.0829971825968,77.1479751327117
"ENSG00000008118",9,50,36,52,1,128,66,205,18,176,151,223
"ENSG00000008128",223.604841780933,188.690726583572,168.785064177322,224.2923547011,245.264718972442,350.21564632984,153.065101651485,593.080081363166,185.484722260827,199.912280105197,150.817016540158,248.021365639988
"ENSG00000008130",547,1355,638,1186,1202,3505,690.029552822823,3808.00928204307,1100,2664,950.0120153524,2770.02142613936
"ENSG00000008196",0,0,0,0,0,0,0,0,0,1,0,1
"ENSG00000008226",4,8.25658718144268,7.94062927795752,11.8511021633483,7.93753112841509,22.1847511234265,8,26.19188266591,6.74148494806674,1,8.71041325033786,24.8156595865003
"ENSG00000008256",29,22,55,72,71,94,47,280,45,16,84,124
"ENSG00000008277",4,3,8,2,2,4,1,11,3,0,3,4
"ENSG00000008282",186,185,681,631,352,379.006995613337,514,1996.01624149824,302,245,674,1277
"ENSG00000008283",47.9857951590825,69.0542885121812,131,173.972817542062,30.5586413855849,111.684828245518,124,558.129227451843,85.897745012538,83.0838387996458,212.37180152391,342.141182748956
"ENSG00000008294",469.798467694877,1183.61938724356,818.325414937734,753.071716408946,2308.84167398492,3197.87898662463,966.156802433237,3446.58187237452,964.676480813172,1086.45343700595,1127.61942872082,1735.65351251271
"ENSG00000008300",19,15,6,21,20,52,3,48,31,16,9,22
"ENSG00000008311",0,9.16462317969989,22.5552760276906,13.2823546969786,7.08581379959079,27.5124137473101,31.6121814634482,80.7680662117945,3,6.39156149841987,13.0487299719951,21.6350506443379
"ENSG00000008323",2,3.13921842635581,0,1,2.00938738400213,9.64176490345923,4,3.05140759752273,3.31118955209148,11.135512905681,4.01051700841247,4.00021346128705
"ENSG00000008324",105,60,118.05614949347,91,101.450196405547,141.677992783668,113.073840682716,222.047196339703,133.140064056675,132,151.307617370337,206.335140332561
"ENSG00000008382",206.665518621885,86.7010350554399,129.645873311446,220.431774636916,335.778419598695,308.756664773098,173.956409257175,681.027233985032,311.657488771318,119.903185314201,400.313973525896,620.021014875972
